Gender,Income
Male,2500.0
Male,4300.0
Female,22500.0
Male,9533.0
Male,18018.0
Female,2500.0
Male,6200.0
Male,4771.0
Female,3900.0
Male,10500.0
Male,2400.0
Male,9583.0
Male,21200.0
Female,3000.0
Female,19166.0
Female,17129.0
Female,1700.0
Female,6652.0
Male,8400.0
Male,8633.0
Female,2274.0
Female,4300.0
Female,9166.0
Female,8545.0
Male,4476.0
Female,4416.0
Male,9583.0
Male,18000.0
Female,5800.0
Male,6797.0
Male,14150.0
Male,4225.0
Female,3000.0
Female,5000.0
Female,4750.0
Male,1540.0
Female,7300.0
Female,2250.0
Female,3605.0
Female,12007.0
Male,3500.0
Female,10350.0
Male,9230.0
Male,4728.0
Female,7883.0
Female,5850.0
Female,7100.0
Female,3300.0
Male,2400.0
Male,3333.0
Male,4250.0
Female,3166.0
Male,12010.0
Male,3050.0
Female,13333.0
Female,7000.0
Female,10083.0
Female,3833.0
Male,10655.0
Female,6980.0
Male,13500.0
Female,6000.0
Male,6086.0
Female,3200.0
Male,7500.0
Male,13250.0
Female,7068.0
Female,6000.0
Female,17500.0
Male,13150.0
Female,6231.0
Female,5533.0
Male,1849.0
Female,2200.0
Male,5999.0
Male,5700.0
Female,4700.0
Male,2920.0
Female,5005.0
Male,13300.0
Male,7776.0
Male,5053.0
Male,2429.0
Male,10500.0
Female,8883.0
Male,8095.0
Female,14000.0
Male,7910.0
Female,5580.0
Male,4500.0
Male,2800.0
Male,9883.0
Male,6950.0
Male,8750.0
Male,12000.0
Female,10500.0
Male,2050.0
Male,14000.0
Male,7406.0
Female,6230.0
Female,7020.0
Male,8354.0
Male,2746.0
Male,2200.0
Male,7500.0
Female,4374.0
Male,2651.0
Male,4000.0
Female,6500.0
Male,6800.0
Male,6383.0
Female,3500.0
Male,9268.0
Female,8281.0
Male,12100.0
Male,2500.0
Female,10000.0
Male,8366.0
Male,20000.0
Female,9800.0
Female,5491.0
Female,10000.0
Male,6934.0
Female,19550.0
Female,9000.0
Female,2355.0
Female,3600.0
Male,10332.0
Female,6541.0
Male,9500.0
Female,29100.0
Female,2166.0
Female,4800.0
Female,11323.0
Female,8729.0
Female,3000.0
Male,5583.0
Male,9166.0
Female,1800.0
Male,2600.0
Female,2272.0
Female,8500.0
Male,4500.0
Male,3040.0
Female,7750.0
Male,6300.0
Female,5800.0
Female,5200.0
Female,7000.0
Male,7400.0
Male,10416.0
Male,4375.0
Female,4200.0
Female,10000.0
Male,4000.0
Male,5013.0
Male,10200.0
Female,3352.0
Female,4500.0
Male,5666.0
Female,10500.0
Female,3800.0
Male,12554.0
Male,15000.0
Male,16000.0
Male,5716.0
Male,1400.0
Female,6666.0
Male,16600.0
Male,10658.0
Female,5270.0
Female,5000.0
Male,2400.0
Male,9700.0
Male,11000.0
Female,4526.0
Male,14380.0
Male,2129.0
Male,1542.0
Female,7750.0
Male,9300.0
Female,1500.0
Female,12000.0
Male,2732.0
Male,4118.0
Female,5525.0
Male,5700.0
Female,2489.0
Female,6250.0
Male,12500.0
Female,5200.0
Female,12387.0
Female,3800.0
Female,3750.0
Female,6300.0
Male,3000.0
Female,5200.0
Male,5800.0
Male,8333.0
Female,7500.0
Female,5808.0
Female,5416.0
Male,2978.0
Female,5416.0
Female,7300.0
Male,7589.0
Male,10250.0
Female,22499.0
Female,6300.0
Male,12407.0
Male,3850.0
Female,3771.0
Female,4600.0
Female,3927.0
Male,8500.0
Male,5166.0
Female,929.0
Male,15000.0
Female,13000.0
Male,2750.0
Male,10000.0
Male,7998.0
Male,3096.0
Male,14500.0
Male,8585.0
Male,13700.0
Female,4000.0
Female,9000.0
Male,2690.0
Female,6408.0
Male,2426.0
Male,7500.0
Female,2700.0
Female,4000.0
Male,2500.0
Female,5120.0
Male,2500.0
Female,7083.0
Female,6566.0
Male,6800.0
Male,12225.0
Male,7822.0
Female,17750.0
Male,6467.0
Male,12500.0
Male,5200.0
Male,1985.0
Male,3541.0
Female,5000.0
Female,708.0
Male,20832.0
Female,14000.0
Male,8600.0
Female,2400.0
Female,17000.0
Female,5147.0
Male,8333.0
Female,4783.0
Female,4200.0
Female,5951.0
Female,11666.0
Female,5000.0
Female,4333.0
Female,1800.0
Female,2800.0
Female,2400.0
Male,11800.0
Male,2750.0
Male,12075.0
Female,4416.0
Female,9500.0
Female,5554.0
Female,8000.0
Female,29856.0
Female,4850.0
Male,5000.0
Male,3700.0
Male,5000.0
Female,5521.0
Male,2566.0
Female,6511.0
Female,5000.0
Male,2416.0
Female,450.0
Male,11000.0
Female,9900.0
Male,5100.0
Female,3000.0
Male,6550.0
Female,3883.0
Female,7000.0
Male,7400.0
Female,10416.0
Female,4583.0
Male,2500.0
Male,6250.0
Male,9600.0
Female,18333.0
Female,3025.0
Male,8000.0
Female,5694.0
Female,6000.0
Male,3500.0
Male,5721.0
Female,3500.0
Female,6993.0
Female,7478.0
Male,9000.0
Female,6500.0
Female,3400.0
Female,4000.0
Male,2552.0
Male,15000.0
Male,8200.0
Female,5000.0
Female,3374.0
Female,6783.0
Male,10500.0
Male,7210.0
Male,7558.0
Female,4908.0
Female,3300.0
Male,1300.0
Female,17000.0
Female,20833.0
Female,7400.0
Male,2000.0
Male,6395.0
Male,1703.0
Male,5000.0
Male,2315.0
Female,4490.0
Female,6500.0
Female,27000.0
Male,8583.0
Male,14400.0
Female,12375.0
Male,2845.0
Male,6075.0
Male,4000.0
Female,7833.0
Female,11928.0
Male,3583.0
Female,20000.0
Male,4000.0
Male,14907.0
Female,10500.0
Female,6599.0
Female,8990.0
Female,9598.0
Male,15416.0
Female,13700.0
Male,4000.0
Female,15016.0
Male,2000.0
Male,7171.0
Female,1300.0
Female,16600.0
Male,7445.0
Male,5400.0
Male,8608.0
Male,4583.0
Female,2511.0
Female,110775.0
Female,2500.0
Female,200.0
Female,4714.0
Female,6226.0
Male,14750.0
Female,4167.0
Male,505.0
Female,11742.0
Male,13916.0
Male,2916.0
Female,8001.0
Female,7600.0
Male,7083.0
Female,6000.0
Male,4766.0
Male,3000.0
Female,9983.0
Female,3675.0
Male,4166.0
Male,7000.0
Female,2425.0
Male,3000.0
Male,7085.0
Female,6449.0
Female,2083.0
Female,15000.0
Female,10381.0
Female,7241.0
Male,9648.0
Female,3127.0
Female,7368.0
Male,11716.0
Male,3451.0
Female,5798.0
Male,8070.0
Female,1616.0
Female,10976.0
Female,3480.0
Male,2300.0
Male,3400.0
Male,7612.0
Male,4300.0
Male,6083.0
Female,2979.0
Male,4000.0
Female,4800.0
Male,9408.0
Female,6416.0
Female,5000.0
Male,7500.0
Male,6763.0
Female,2500.0
Female,8029.0
Female,4500.0
Male,3800.0
Female,4678.0
Male,10879.0
Female,4500.0
Male,11800.0
Male,6500.0
Male,4583.0
Female,3000.0
Female,11000.0
Male,6000.0
Female,8788.0
Female,4350.0
Male,2000.0
Male,4166.0
Female,3833.0
Female,5800.0
Female,4148.0
Female,7435.0
Female,1355.0
Male,5774.0
Female,4800.0
Male,4500.0
Male,3600.0
Female,3166.0
Male,5600.0
Female,1100.0
Female,1908.0
Female,10833.0
Male,8400.0
Male,7016.0
Female,5634.0
Male,17300.0
Male,13999.0
Male,7400.0
Male,8000.0
Male,4632.0
Male,4001.0
Female,2985.0
Female,10021.0
Male,2950.0
Male,6641.0
Female,4400.0
Female,20000.0
Male,3939.0
Male,2800.0
Male,8150.0
Male,8250.0
Male,4400.0
Female,6718.0
Male,1400.0
Female,11666.0
Female,3500.0
Female,5000.0
Female,8750.0
Male,5500.0
Female,6240.0
Female,6300.0
Male,3916.0
Male,3609.0
Female,8416.0
Male,11488.0
Male,25000.0
Male,2772.0
Female,5000.0
Male,10000.0
Male,16769.0
Male,3041.0
Female,4600.0
Male,2705.0
Female,2900.0
Female,3500.0
Male,17833.0
Female,7300.0
Female,70833.0
Female,8583.0
Male,9200.0
Female,6200.0
Male,6250.0
Female,10500.0
Female,3475.0
Male,4765.0
Male,3600.0
Male,5416.0
Female,8175.0
Female,3680.0
Female,12737.0
Male,3975.0
Female,4036.0
Male,8916.0
Female,10000.0
Female,9000.0
Female,6936.0
Female,6000.0
Female,10613.0
Female,6000.0
Male,40500.0
Male,5761.0
Male,13249.0
Female,9365.0
Male,3192.0
Male,3000.0
Female,7472.0
Female,3333.0
Female,19366.0
Female,2500.0
Male,8536.0
Male,7800.0
Male,4000.0
Male,7500.0
Female,6512.0
Male,6100.0
Male,6000.0
Female,9175.0
Female,5228.0
Female,3501.0
Male,21666.0
Female,6091.0
Male,5850.0
Female,16000.0
Male,16700.0
Female,5400.0
Male,7300.0
Female,3400.0
Female,2694.0
Male,6450.0
Female,10000.0
Male,8020.0
Female,3600.0
Female,14083.0
Female,5625.0
Female,5815.0
Male,2037.0
Female,25000.0
Male,9200.0
Female,2500.0
Female,4058.0
Female,3849.0
Female,6350.0
Male,1000.0
Female,9260.0
Male,8749.0
Male,11208.0
Male,7800.0
Female,25166.0
Male,2700.0
Female,5500.0
Male,10799.0
Male,4100.0
Female,2879.0
Male,2300.0
Male,13650.0
Female,1800.0
Male,3015.0
Female,5300.0
Female,3713.0
Female,3200.0
Female,3260.0
Female,10000.0
Female,6000.0
Male,9422.0
Male,3000.0
Female,3750.0
Female,5500.0
Female,9289.0
Female,5444.0
Female,3000.0
Male,8678.0
Male,2349.0
Male,2300.0
Male,8600.0
Female,800.0
Female,5083.0
Male,1200.0
Male,10670.0
Female,4800.0
Female,10833.0
Female,5166.0
Male,12900.0
Male,12600.0
Female,7800.0
Female,2065.0
Female,4166.0
Male,14944.0
Male,1300.0
Male,6800.0
Male,12500.0
Female,20850.0
Female,2500.0
Male,4800.0
Male,3585.0
Male,3950.0
Male,10470.0
Female,6211.0
Female,1300.0
Male,4500.0
Female,14322.0
Male,4600.0
Male,2700.0
Male,8001.0
Male,4000.0
Female,3416.0
Male,8208.0
Female,5700.0
Male,13000.0
Male,5000.0
Male,13563.0
Male,7500.0
Female,5250.0
Male,5000.0
Female,12700.0
Male,3125.0
Female,13000.0
Female,6000.0
Female,11400.0
Male,2308.0
Male,4700.0
Male,4800.0
Male,3841.0
Male,7000.0
Female,11666.0
Female,2958.0
Male,6300.0
Male,5137.0
Male,5500.0
Female,5491.0
Female,1833.0
Female,10500.0
Male,3000.0
Female,6500.0
Male,7000.0
Male,15000.0
Female,7250.0
Female,2606.0
Female,10500.0
Female,2800.0
Female,3885.0
Female,2770.0
Male,15100.0
Female,4250.0
Female,4583.0
Female,10500.0
Male,3766.0
Male,3000.0
Female,9190.0
Female,4250.0
Female,3000.0
Female,5000.0
Male,6000.0
Female,6950.0
Male,10500.0
Female,7000.0
Female,3000.0
Male,9516.0
Male,14361.0
Female,1640.0
Female,3750.0
Male,10333.0
Female,6000.0
Female,9166.0
Female,27416.0
Male,7083.0
Female,2200.0
Male,6700.0
Male,3333.0
Female,3467.0
Male,7046.0
Male,7310.0
Female,2871.0
Male,4602.0
Male,4800.0
Female,4300.0
Female,1200.0
Male,5430.0
Female,4583.0
Male,10300.0
Female,4610.0
Male,3500.0
Male,13000.0
Female,3600.0
Female,4583.0
Female,23600.0
Male,10500.0
Female,7752.0
Female,12500.0
Male,14483.0
Female,5916.0
Male,10300.0
Male,3566.0
Female,6916.0
Male,6100.0
Female,674.0
Male,14600.0
Female,11527.0
Male,7734.0
Male,3140.0
Male,5200.0
Male,5000.0
Female,4500.0
Male,4859.0
Male,2500.0
Female,4316.0
Female,4000.0
Female,2805.0
Female,7800.0
Male,7826.0
Male,3484.0
Female,23480.0
Female,3366.0
Male,825.0
Male,1500.0
Female,18856.0
Male,10000.0
Female,9735.0
Female,4599.0
Female,5842.0
Female,6083.0
Female,4640.0
Male,17000.0
Male,13750.0
Male,3700.0
Female,11458.0
Female,4265.0
Male,4238.0
Male,4225.0
Male,17874.0
Female,65300.0
Male,7200.0
Male,4368.0
Male,3158.0
Male,2380.0
Female,4142.0
Male,7700.0
Male,7419.0
Male,1835.0
Female,6495.0
Male,14500.0
Female,20133.0
Male,15000.0
Male,3166.0
Female,5000.0
Male,13500.0
Male,8908.0
Male,3000.0
Male,6597.0
Female,2000.0
Male,4083.0
Female,7083.0
Female,12500.0
Male,4066.0
Male,8599.0
Female,5113.0
Male,16666.0
Male,6000.0
Female,4167.0
Female,4998.0
Male,5752.0
Male,8200.0
Female,12750.0
Male,10083.0
Male,5000.0
Male,10960.0
Female,4916.0
Male,9902.0
Male,2200.0
Female,9755.0
Female,6250.0
Male,10500.0
Male,7000.0
Female,6125.0
Male,3741.0
Male,4813.0
Female,6344.0
Male,13916.0
Female,11600.0
Male,5770.0
Female,8016.0
Female,17500.0
Female,53594.0
Male,2300.0
Male,11730.0
Male,13672.0
Male,3600.0
Female,5000.0
Female,1930.0
Male,6475.0
Male,2100.0
Male,4775.0
Female,7076.0
Female,4148.0
Male,2100.0
Female,2333.0
Female,3886.0
Female,9200.0
Male,32500.0
Female,3096.0
Male,2917.0
Male,4900.0
Female,2700.0
Female,20000.0
Male,3500.0
Male,11667.0
Female,10000.0
Male,3750.0
Female,1767.0
Male,4749.0
Male,9583.0
Female,1200.0
Male,6581.0
Male,4397.0
Female,12600.0
Male,5050.0
Female,5400.0
Male,3100.0
Female,6500.0
Female,3000.0
Female,9033.0
Male,5200.0
Male,15083.0
Female,3000.0
Male,4000.0
Female,17500.0
Female,4149.0
Female,9500.0
Female,5600.0
Male,11000.0
Female,2917.0
Female,4278.0
Male,4000.0
Male,6000.0
Female,4000.0
Female,6186.0
Female,3583.0
Male,4001.0
Female,6563.0
Female,3500.0
Female,4186.0
Male,8267.0
Male,6166.0
Female,4000.0
Male,15000.0
Female,7000.0
Female,3000.0
Male,4400.0
Female,3200.0
Female,9333.0
Female,8900.0
Female,5500.0
Female,6869.0
Male,8000.0
Female,4500.0
Female,10000.0
Male,3391.0
Male,4200.0
Male,3138.0
Female,12000.0
Male,4000.0
Male,9096.0
Male,10575.0
Female,3750.0
Male,3900.0
Male,2150.0
Female,5783.0
Female,3334.0
Female,10500.0
Male,4833.0
Male,5749.0
Female,2288.0
Female,9985.0
Female,2210.0
Female,6000.0
Female,6700.0
Male,7000.0
Male,5300.0
Male,5298.0
Female,5000.0
Male,7650.0
Male,7000.0
Male,2758.0
Female,5833.0
Male,2290.0
Male,4072.0
Male,4680.0
Male,24000.0
Male,6100.0
Male,2890.0
Male,8999.0
Female,8917.0
Male,3299.0
Female,5200.0
Male,7755.0
Male,4250.0
Female,25000.0
Male,5834.0
Female,20877.0
Female,6528.0
Male,3750.0
Male,3900.0
Female,4583.0
Female,2916.0
Male,2800.0
Male,3415.0
Female,3725.0
Male,10578.0
Male,1400.0
Male,5941.0
Male,1600.0
Male,5300.0
Female,4000.0
Female,3112.0
Female,6250.0
Female,9996.0
Male,3700.0
Male,10616.0
Male,7500.0
Female,5600.0
Female,9398.0
Female,2800.0
Male,4454.0
Male,7580.0
Male,4100.0
Male,4000.0
Female,4728.0
Female,4933.0
Female,1750.0
Female,3750.0
Male,18000.0
Male,1200.0
Female,4309.0
Male,5500.0
Male,2850.0
Male,10750.0
Female,15833.0
Female,4909.0
Male,10329.0
Male,9000.0
Male,2900.0
Female,10500.0
Male,4100.0
Male,3440.0
Female,6000.0
Female,6000.0
Female,4500.0
Female,5007.0
Female,8633.0
Female,4583.0
Female,4780.0
Male,7750.0
Female,10500.0
Male,2900.0
Male,3806.0
Male,9000.0
Female,5008.0
Male,4500.0
Male,7413.0
Male,7900.0
Male,7000.0
Female,11502.0
Female,3250.0
Female,6800.0
Male,8068.0
Male,19166.0
Male,5846.0
Male,3600.0
Female,6480.0
Male,3250.0
Female,5667.0
Male,9933.0
Female,4554.0
Female,35000.0
Male,3360.0
Female,3750.0
Female,8016.0
Male,3109.0
Male,1890.0
Male,3600.0
Male,17834.0
Female,3028.0
Male,3300.0
Female,4645.0
Female,5412.0
Male,3250.0
Male,3240.0
Female,4792.0
Male,8166.0
Female,8950.0
Male,3600.0
Male,4700.0
Male,3500.0
Female,2666.0
Female,62499.0
Female,20833.0
Male,6333.0
Male,8000.0
Male,8409.0
Male,15000.0
Male,6000.0
Female,2682.0
Male,14666.0
Female,12000.0
Female,3400.0
Female,3750.0
Female,7190.0
Female,5000.0
Male,10686.0
Female,5400.0
Male,13000.0
Female,7000.0
Female,3500.0
Female,6001.0
Male,2500.0
Female,17000.0
Female,820.0
Male,2686.0
Male,10600.0
Female,5775.0
Male,3600.0
Female,4718.0
Male,22000.0
Male,6000.0
Male,8667.0
Male,11666.0
Female,7500.0
Male,3760.0
Female,11749.0
Male,7000.0
Female,7500.0
Male,5323.0
Male,5872.0
Female,2400.0
Female,6160.0
Male,11499.0
Female,3254.0
Female,3458.0
Female,3200.0
Female,5000.0
Male,8635.0
Female,4000.0
Female,3475.0
Female,7833.0
Female,4200.0
Male,4000.0
Female,9300.0
Male,8166.0
Male,12500.0
Female,5400.0
Female,2085.0
Male,7000.0
Male,6600.0
Male,3200.0
Female,3007.0
Male,3750.0
Female,3500.0
Female,2500.0
Male,6128.0
Female,984.0
Male,8524.0
Female,5150.0
Male,2800.0
Male,2250.0
Male,18000.0
Male,7539.0
Female,12000.0
Male,8200.0
Female,3500.0
Female,2500.0
Female,3000.0
Female,17216.0
Female,929.0
Male,4229.0
Male,5200.0
Female,8333.0
Female,12000.0
Female,3100.0
Male,16666.0
Female,27443.0
Female,8220.0
Male,11188.0
Male,8354.0
Male,2859.0
Female,3776.0
Male,12083.0
Female,4800.0
Male,10800.0
Male,10833.0
Male,1300.0
Female,2604.0
Male,16396.0
Female,1047.0
Male,11500.0
Male,11100.0
Male,5800.0
Female,3145.0
Female,4500.0
Male,8233.0
Male,2100.0
Female,7500.0
Male,2575.0
Female,11000.0
Male,3117.0
Female,5000.0
Female,14875.0
Male,6500.0
Male,3600.0
Female,2500.0
Female,4500.0
Female,4400.0
Female,4100.0
Female,20000.0
Female,12753.0
Female,3600.0
Female,1950.0
Female,2400.0
Male,10000.0
Female,8750.0
Male,14000.0
Male,7083.0
Female,12576.0
Male,9500.0
Male,11000.0
Female,2500.0
Female,6666.0
Male,4858.0
Female,4500.0
Male,8300.0
Female,3000.0
Male,2600.0
Female,6600.0
Male,3833.0
Male,14000.0
Female,9900.0
Female,5166.0
Male,4000.0
Male,7077.0
Female,10000.0
Male,2300.0
Male,6750.0
Male,5550.0
Male,6250.0
Male,7000.0
Female,4000.0
Female,2083.0
Male,3745.0
Male,4104.0
Female,6270.0
Female,8333.0
Female,3093.0
Female,5351.0
Female,7200.0
Male,5800.0
Female,2533.0
Female,10200.0
Female,5000.0
Male,12833.0
Male,8416.0
Male,5300.0
Female,5600.0
Female,11000.0
Female,5584.0
Male,7099.0
Male,13035.0
Female,8667.0
Male,5167.0
Female,5033.0
Male,15025.0
Male,4500.0
Female,2266.0
Female,4500.0
Male,3950.0
Male,5400.0
Female,929.0
Male,6000.0
Male,8583.0
Male,3001.0
Male,11500.0
Female,6500.0
Female,4450.0
Male,2916.0
Female,1400.0
Male,3216.0
Male,5900.0
Male,5281.0
Female,2600.0
Male,10000.0
Female,3200.0
Male,8000.0
Female,10838.0
Female,12000.0
Male,6784.0
Female,2500.0
Female,3030.0
Female,10005.0
Male,7050.0
Female,2937.0
Male,11083.0
Male,6000.0
Male,1700.0
Female,6250.0
Male,6062.0
Female,5250.0
Male,2500.0
Male,12810.0
Male,4000.0
Female,3000.0
Male,6614.0
Female,6000.0
Female,4500.0
Female,2900.0
Male,3333.0
Male,11447.0
Male,3987.0
Male,8583.0
Male,13216.0
Male,3800.0
Female,12720.0
Female,4400.0
Male,7810.0
Male,2900.0
Female,5417.0
Female,3168.0
Male,5000.0
Male,12500.0
Male,19585.0
Male,4500.0
Male,5958.0
Female,2600.0
Male,4525.0
Male,6917.0
Male,11833.0
Female,12000.0
Male,8500.0
Male,15250.0
Male,6000.0
Male,2951.0
Male,2000.0
Female,4667.0
Female,17666.0
Female,1750.0
Male,3775.0
Female,10182.0
Male,5578.0
Female,4200.0
Male,2500.0
Female,3496.0
Male,3822.0
Female,5394.0
Female,3800.0
Male,28916.0
Female,1320.0
Female,9700.0
Male,4867.0
Female,9901.0
Female,6700.0
Male,4110.0
Male,8545.0
Female,4166.0
Male,13046.0
Male,42800.0
Male,8132.0
Male,6000.0
Female,3172.0
Female,8400.0
Male,24000.0
Male,2727.0
Male,2816.0
Male,1652.0
Male,10000.0
Female,5500.0
Male,30000.0
Male,7200.0
Female,73000.0
Male,7014.0
Male,34000.0
Male,2506.0
Female,4600.0
Female,5400.0
Female,3333.0
Male,21000.0
Female,10100.0
Female,5255.0
Female,1500.0
Male,13160.0
Male,8500.0
Female,14000.0
Female,6000.0
Female,1200.0
Female,1700.0
Female,13500.0
Female,3525.0
Female,4000.0
Male,5500.0
Female,2900.0
Male,17916.0
Female,12344.0
Male,2083.0
Female,2701.0
Female,16880.0
Female,11000.0
Female,5041.0
Female,13000.0
Female,20000.0
Male,12000.0
Male,7450.0
Male,6116.0
Male,2500.0
Male,3150.0
Female,4500.0
Female,5000.0
Female,4800.0
Male,10816.0
Male,11700.0
Male,16466.0
Male,1800.0
Female,6500.0
Female,12707.0
Female,5417.0
Female,5699.0
Male,8083.0
Male,7500.0
Female,12700.0
Female,4166.0
Female,4806.0
Female,7238.0
Female,5977.0
Male,6833.0
Female,6454.0
Female,5000.0
Female,5800.0
Male,5462.0
Male,16500.0
Male,5416.0
Male,7499.0
Female,10201.0
Male,1500.0
Female,9344.0
Male,3500.0
Female,4861.0
Male,3280.0
Female,13530.0
Female,4100.0
Female,7100.0
Female,9000.0
Female,4000.0
Male,3500.0
Male,10200.0
Male,4500.0
Male,4000.0
Female,9130.0
Male,10200.0
Male,2250.0
Male,9750.0
Female,3855.0
Male,12000.0
Female,2666.0
Female,2394.0
Male,5421.0
Male,3700.0
Male,5394.0
Male,30000.0
Male,3399.0
Male,7833.0
Female,1700.0
Male,2600.0
Female,40388.0
Female,10500.0
Female,3689.0
Male,4250.0
Female,3750.0
Female,4200.0
Male,4007.0
Male,13000.0
Male,5000.0
Male,5200.0
Female,4200.0
Female,3000.0
Female,3500.0
Female,5000.0
Female,7452.0
Male,13700.0
Female,6619.0
Male,6000.0
Female,5879.0
Male,4319.0
Male,6400.0
Male,6500.0
Male,4750.0
Female,5800.0
Male,5000.0
Female,13000.0
Female,1259.0
Female,7708.0
Female,3062.0
Female,2816.0
Female,2804.0
Male,5582.0
Male,3500.0
Male,5000.0
Male,8000.0
Female,5916.0
Female,3000.0
Male,10751.0
Male,4431.0
Male,9167.0
Female,7332.0
Female,8433.0
Female,4160.0
Female,10500.0
Female,2503.0
Male,9300.0
Female,120000.0
Male,1975.0
Female,6100.0
Female,12000.0
Male,4124.0
Male,18954.0
Male,3885.0
Female,2500.0
Female,3500.0
Male,2692.0
Male,9833.0
Female,44200.0
Male,4000.0
Female,7741.0
Female,13000.0
Male,10834.0
Male,8000.0
Female,12800.0
Male,7915.0
Male,20000.0
Female,7369.0
Male,35000.0
Male,3350.0
Female,4525.0
Male,8005.0
Male,6600.0
Male,10000.0
Male,8583.0
Female,33333.0
Male,2800.0
Female,4350.0
Female,6307.0
Female,7000.0
Male,2300.0
Female,12000.0
Male,13189.0
Female,12916.0
Female,7750.0
Male,2762.0
Male,4000.0
Female,5900.0
Female,6202.0
Male,3925.0
Male,7700.0
Female,4503.0
Male,5886.0
Male,8250.0
Female,9405.0
Female,1007.0
Female,5100.0
Female,8333.0
Male,4000.0
Male,2000.0
Male,17967.0
Female,6600.0
Female,17800.0
Male,2945.0
Male,8100.0
Male,14200.0
Male,3500.0
Female,6300.0
Male,3576.0
Male,2900.0
Male,2500.0
Female,3400.0
Female,5000.0
Male,18000.0
Female,3542.0
Female,11250.0
Female,14400.0
Male,2700.0
Female,15000.0
Male,2310.0
Female,7165.0
Male,5416.0
Female,4250.0
Male,6404.0
Male,3671.0
Female,8100.0
Male,7500.0
Male,4758.0
Male,5000.0
Female,14200.0
Female,14200.0
Female,2450.0
Male,14583.0
Female,8100.0
Male,7825.0
Male,4700.0
Female,8800.0
Female,3000.0
Female,5291.0
Male,3882.0
Male,2500.0
Male,3796.0
Female,3200.0
Male,6000.0
Male,5054.0
Female,4343.0
Male,4000.0
Male,9238.0
Female,18041.0
Female,4500.0
Male,5300.0
Male,4700.0
Male,6178.0
Female,6200.0
Male,14236.0
Female,6666.0
Female,2500.0
Male,2802.0
Female,11300.0
Male,4228.0
Female,22916.0
Female,4000.0
Male,5018.0
Male,14166.0
Male,5749.0
Female,4000.0
Female,4400.0
Female,7500.0
Male,6000.0
Female,17433.0
Male,2500.0
Female,4700.0
Female,6291.0
Male,6000.0
Female,8795.0
Female,6000.0
Male,10500.0
Female,6083.0
Male,7000.0
Female,6313.0
Female,15000.0
Female,9000.0
Female,1100.0
Female,60000.0
Female,2910.0
Female,10500.0
Male,2800.0
Male,3929.0
Male,8882.0
Female,4000.0
Male,3900.0
Male,2766.0
Male,3750.0
Female,2035.0
Female,10520.0
Female,4894.0
Female,4007.0
Female,9200.0
Male,9410.0
Male,6016.0
Female,4500.0
Male,6250.0
Male,7566.0
Male,2961.0
Male,11583.0
Male,3500.0
Female,4913.0
Female,6400.0
Female,11200.0
Female,6143.0
Female,3750.0
Male,7277.0
Female,4012.0
Male,16867.0
Male,4845.0
Male,5000.0
Female,929.0
Male,20000.0
Female,2500.0
Male,10516.0
Female,1767.0
Female,10700.0
Male,11014.0
Female,5100.0
Male,8500.0
Male,16666.0
Male,6000.0
Female,9000.0
Male,11250.0
Female,8756.0
Male,16250.0
Female,5200.0
Male,3822.0
Male,6283.0
Male,13000.0
Female,2478.0
Female,5198.0
Female,1500.0
Female,5500.0
Female,2678.0
Female,4000.0
Female,2471.0
Male,9360.0
Male,2500.0
Male,3000.0
Male,5088.0
Male,3366.0
Female,8500.0
Male,11666.0
Male,4900.0
Male,3200.0
Female,2806.0
Male,6666.0
Male,3575.0
Female,4800.0
Female,9166.0
Female,3000.0
Female,7760.0
Male,8312.0
Female,2500.0
Male,2200.0
Male,3000.0
Male,2800.0
Male,9438.0
Female,22000.0
Female,2540.0
Female,9100.0
Female,2417.0
Male,3779.0
Female,4033.0
Male,3200.0
Female,1800.0
Female,4302.0
Male,2500.0
Male,4300.0
Female,11577.0
Female,3001.0
Female,10583.0
Female,3558.0
Male,2200.0
Female,60081.0
Female,9000.0
Male,8400.0
Male,3000.0
Male,5000.0
Male,5000.0
Female,3400.0
Female,4025.0
Female,8518.0
Male,5000.0
Male,4158.0
Male,7200.0
Female,3862.0
Female,40000.0
Male,17800.0
Female,10200.0
Female,7772.0
Female,3120.0
Male,5500.0
Female,7351.0
Male,20300.0
Female,2566.0
Male,10500.0
Female,6300.0
Male,6166.0
Female,15000.0
Male,9583.0
Female,10700.0
Female,4453.0
Female,5797.0
Female,7200.0
Male,14000.0
Female,6429.0
Male,12708.0
Male,2300.0
Male,11930.0
Male,3333.0
Female,4161.0
Male,5051.0
Male,4500.0
Female,5219.0
Male,20833.0
Female,6292.0
Female,3000.0
Male,4300.0
Male,13000.0
Male,15916.0
Female,2974.0
Female,3000.0
Male,11037.0
Male,3958.0
Female,3300.0
Female,5250.0
Male,6000.0
Male,2000.0
Female,6700.0
Male,2724.0
Female,3431.0
Female,4400.0
Male,5000.0
Female,7094.0
Male,5183.0
Male,1900.0
Male,6500.0
Female,12575.0
Male,10530.0
Female,2850.0
Female,4000.0
Male,3333.0
Male,8091.0
Male,2400.0
Female,5800.0
Male,2763.0
Female,3548.0
Female,800.0
Male,9500.0
Female,3967.0
Female,3500.0
Female,5416.0
Male,8583.0
Female,3000.0
Female,12900.0
Male,3536.0
Female,4240.0
Female,4850.0
Female,2000.0
Female,400.0
Female,3300.0
Female,3982.0
Female,7400.0
Male,5166.0
Male,1600.0
